"DepHour","Origin","OrigLong","OrigLat","ArrHour","Dest","DestLong","DestLat","n"
"20","SYR",-76.10,43.11,"21","BTV",-73.15,44.47,74
"18","SYR",-76.10,43.11,"20","ATL",-84.42,33.63,38
"08","SYR",-76.10,43.11,"08","BUF",-78.73,42.94,73
"08","SYR",-76.10,43.11,"09","BUF",-78.73,42.94,5
"15","SYR",-76.10,43.11,"16","DTW",-83.35,42.21,86
"11","SYR",-76.10,43.11,"12","EWR",-74.16,40.69,81
"11","SYR",-76.10,43.11,"11","BUF",-78.73,42.94,39
"17","SYR",-76.10,43.11,"18","CLE",-81.84,41.41,86
"17","SYR",-76.10,43.11,"20","ATL",-84.42,33.63,47
"10","SYR",-76.10,43.11,"11","BUF",-78.73,42.94,90
"20","SYR",-76.10,43.11,"21","JFK",-73.77,40.63,91
"16","SYR",-76.10,43.11,"18","ORD",-87.90,41.97,57
"08","SYR",-76.10,43.11,"09","PHL",-75.24,39.87,83
"18","SYR",-76.10,43.11,"18","PHL",-75.24,39.87,1
"17","SYR",-76.10,43.11,"18","JFK",-73.77,40.63,89
"10","SYR",-76.10,43.11,"10","LGA",-73.87,40.77,151
"12","SYR",-76.10,43.11,"13","PHL",-75.24,39.87,82
"10","SYR",-76.10,43.11,"11","LGA",-73.87,40.77,31
"07","SYR",-76.10,43.11,"07","PHL",-75.24,39.87,90
"06","SYR",-76.10,43.11,"07","ORD",-87.90,41.97,30
"07","SYR",-76.10,43.11,"08","ORD",-87.90,41.97,147
"13","SYR",-76.10,43.11,"14","JFK",-73.77,40.63,92
"13","SYR",-76.10,43.11,"14","ORD",-87.90,41.97,91
"07","SYR",-76.10,43.11,"08","LGA",-73.87,40.77,91
"07","SYR",-76.10,43.11,"10","MCO",-81.30,28.42,91
"06","SYR",-76.10,43.11,"07","LGA",-73.87,40.77,77
"20","SYR",-76.10,43.11,"21","ORD",-87.90,41.97,83
"07","SYR",-76.10,43.11,"08","JFK",-73.77,40.63,25
"07","SYR",-76.10,43.11,"08","ISP",-73.10,40.79,77
"10","SYR",-76.10,43.11,"11","ORD",-87.90,41.97,90
"17","SYR",-76.10,43.11,"18","PHL",-75.24,39.87,90
"18","SYR",-76.10,43.11,"19","PHL",-75.24,39.87,77
"10","SYR",-76.10,43.11,"11","PHL",-75.24,39.87,91
"20","SYR",-76.10,43.11,"20","ITH",-76.45,42.49,91
"09","SYR",-76.10,43.11,"10","ORD",-87.90,41.97,88
"13","SYR",-76.10,43.11,"13","ITH",-76.45,42.49,91
"19","SYR",-76.10,43.11,"20","ORD",-87.90,41.97,81
"20","SYR",-76.10,43.11,"21","LGA",-73.87,40.77,71
"15","SYR",-76.10,43.11,"16","LGA",-73.87,40.77,25
"17","SYR",-76.10,43.11,"17","ORD",-87.90,41.97,87
"17","SYR",-76.10,43.11,"18","LGA",-73.87,40.77,91
"10","SYR",-76.10,43.11,"11","ITH",-76.45,42.49,91
"13","SYR",-76.10,43.11,"14","LGA",-73.87,40.77,91
"17","SYR",-76.10,43.11,"18","ISP",-73.10,40.79,78
"16","SYR",-76.10,43.11,"17","ORD",-87.90,41.97,31
"16","SYR",-76.10,43.11,"16","LGA",-73.87,40.77,49
"12","TLH",-84.35,30.39,"13","TPA",-82.53,27.97,92
"18","TLH",-84.35,30.39,"19","TPA",-82.53,27.97,77
"08","TLH",-84.35,30.39,"09","TPA",-82.53,27.97,92
"21","TLH",-84.35,30.39,"22","TPA",-82.53,27.97,77
"15","TLH",-84.35,30.39,"16","TPA",-82.53,27.97,90
"07","TLH",-84.35,30.39,"07","TPA",-82.53,27.97,66
"14","TLH",-84.35,30.39,"14","TPA",-82.53,27.97,90
"06","TLH",-84.35,30.39,"07","ATL",-84.42,33.63,15
"07","TLH",-84.35,30.39,"08","CLT",-80.94,35.21,82
"07","TLH",-84.35,30.39,"08","ATL",-84.42,33.63,91
"18","TLH",-84.35,30.39,"19","ATL",-84.42,33.63,75
"15","TLH",-84.35,30.39,"16","CLT",-80.94,35.21,89
"14","TLH",-84.35,30.39,"14","ATL",-84.42,33.63,69
"13","TLH",-84.35,30.39,"14","ATL",-84.42,33.63,90
"07","TLH",-84.35,30.39,"07","ATL",-84.42,33.63,63
"17","TLH",-84.35,30.39,"18","ATL",-84.42,33.63,74
"10","TLH",-84.35,30.39,"11","ATL",-84.42,33.63,168
"14","TLH",-84.35,30.39,"15","ATL",-84.42,33.63,14
"09","TLH",-84.35,30.39,"10","MCO",-81.30,28.42,91
"07","TLH",-84.35,30.39,"08","MCO",-81.30,28.42,77
"18","TLH",-84.35,30.39,"19","MCO",-81.30,28.42,90
"18","TLH",-84.35,30.39,"19","MIA",-80.29,25.79,150
"13","TLH",-84.35,30.39,"13","MCO",-81.30,28.42,89
"12","TLH",-84.35,30.39,"13","MIA",-80.29,25.79,92
"08","TLH",-84.35,30.39,"09","MIA",-80.29,25.79,77
"18","TLH",-84.35,30.39,"20","MIA",-80.29,25.79,14
"19","TOL",-83.80,41.58,"20","PIT",-80.23,40.49,86
"07","TOL",-83.80,41.58,"07","PIT",-80.23,40.49,91
"11","TOL",-83.80,41.58,"11","PIT",-80.23,40.49,29
"17","TOL",-83.80,41.58,"17","STL",-90.37,38.74,91
"07","TOL",-83.80,41.58,"07","STL",-90.37,38.74,89
"15","TOL",-83.80,41.58,"15","PIT",-80.23,40.49,31
"11","TOL",-83.80,41.58,"12","PIT",-80.23,40.49,58
"12","TOL",-83.80,41.58,"11","FWA",-85.19,40.97,24
"12","TOL",-83.80,41.58,"12","FWA",-85.19,40.97,67
"06","TOL",-83.80,41.58,"07","ATL",-84.42,33.63,89
"07","TOL",-83.80,41.58,"07","DAY",-84.21,39.90,92
"16","TOL",-83.80,41.58,"17","ATL",-84.42,33.63,89
"15","TOL",-83.80,41.58,"15","DAY",-84.21,39.90,90
"19","TPA",-82.53,27.97,"20","PNS",-87.18,30.47,69
"15","TPA",-82.53,27.97,"17","PIT",-80.23,40.49,60
"20","TPA",-82.53,27.97,"22","PIT",-80.23,40.49,31
"20","TPA",-82.53,27.97,"20","PNS",-87.18,30.47,15
"18","TPA",-82.53,27.97,"20","PIT",-80.23,40.49,91
"16","TPA",-82.53,27.97,"17","STL",-90.37,38.74,71
"15","TPA",-82.53,27.97,"18","PIT",-80.23,40.49,29
"08","TPA",-82.53,27.97,"09","PNS",-87.18,30.47,14
"08","TPA",-82.53,27.97,"08","PNS",-87.18,30.47,71
"13","TPA",-82.53,27.97,"15","PIT",-80.23,40.49,61
"12","TPA",-82.53,27.97,"13","STL",-90.37,38.74,15
"12","TPA",-82.53,27.97,"13","TLH",-84.35,30.39,173
"06","TPA",-82.53,27.97,"07","TLH",-84.35,30.39,66
"17","TPA",-82.53,27.97,"18","TLH",-84.35,30.39,88
"20","TPA",-82.53,27.97,"20","TLH",-84.35,30.39,77
"19","TPA",-82.53,27.97,"21","STL",-90.37,38.74,50
"16","TPA",-82.53,27.97,"17","TLH",-84.35,30.39,69
"07","TPA",-82.53,27.97,"08","RDU",-78.78,35.87,1
"15","TPA",-82.53,27.97,"16","STL",-90.37,38.74,15
"19","TPA",-82.53,27.97,"20","STL",-90.37,38.74,35
"15","TPA",-82.53,27.97,"17","STL",-90.37,38.74,17
"07","TPA",-82.53,27.97,"09","RDU",-78.78,35.87,87
"09","TPA",-82.53,27.97,"10","STL",-90.37,38.74,89
"07","TPA",-82.53,27.97,"07","TLH",-84.35,30.39,78
"12","TPA",-82.53,27.97,"13","RDU",-78.78,35.87,89
"23","TPA",-82.53,27.97,"00","RSW",-81.75,26.53,12
"21","TPA",-82.53,27.97,"21","RSW",-81.75,26.53,75
"21","TPA",-82.53,27.97,"22","RSW",-81.75,26.53,68
"20","TPA",-82.53,27.97,"21","RSW",-81.75,26.53,85
"19","TPA",-82.53,27.97,"19","RSW",-81.75,26.53,88
"12","TPA",-82.53,27.97,"12","RSW",-81.75,26.53,15
"10","TPA",-82.53,27.97,"12","PIT",-80.23,40.49,90
"21","TPA",-82.53,27.97,"22","SRQ",-82.55,27.39,1
"11","TPA",-82.53,27.97,"12","STL",-90.37,38.74,75
"18","TPA",-82.53,27.97,"20","RDU",-78.78,35.87,91
"12","TPA",-82.53,27.97,"14","PIT",-80.23,40.49,30
"08","TPA",-82.53,27.97,"09","RSW",-81.75,26.53,81
"19","TPA",-82.53,27.97,"21","BOS",-71.00,42.36,88
"17","TPA",-82.53,27.97,"18","CLT",-80.94,35.21,10
"19","TPA",-82.53,27.97,"20","BOS",-71.00,42.36,1
"12","TPA",-82.53,27.97,"14","BOS",-71.00,42.36,16
"08","TPA",-82.53,27.97,"09","CVG",-84.66,39.04,73
"13","TPA",-82.53,27.97,"15","BOS",-71.00,42.36,2
"12","TPA",-82.53,27.97,"15","BOS",-71.00,42.36,21
"14","TPA",-82.53,27.97,"15","ATL",-84.42,33.63,91
"13","TPA",-82.53,27.97,"16","BOS",-71.00,42.36,15
"12","TPA",-82.53,27.97,"13","CVG",-84.66,39.04,74
"11","TPA",-82.53,27.97,"13","CVG",-84.66,39.04,16
"11","TPA",-82.53,27.97,"13","EWR",-74.16,40.69,16
"13","TPA",-82.53,27.97,"15","CLE",-81.84,41.41,92
"12","TPA",-82.53,27.97,"14","CLE",-81.84,41.41,85
"12","TPA",-82.53,27.97,"13","ATL",-84.42,33.63,82
"12","TPA",-82.53,27.97,"15","EWR",-74.16,40.69,90
"09","TPA",-82.53,27.97,"11","ATL",-84.42,33.63,166
"07","TPA",-82.53,27.97,"09","BWI",-76.66,39.17,46
"14","TPA",-82.53,27.97,"15","CLT",-80.94,35.21,92
"04","TPA",-82.53,27.97,"05","ATL",-84.42,33.63,89
"10","TPA",-82.53,27.97,"11","CLT",-80.94,35.21,90
"10","TPA",-82.53,27.97,"12","EWR",-74.16,40.69,15
"07","TPA",-82.53,27.97,"10","EWR",-74.16,40.69,69
"17","TPA",-82.53,27.97,"20","BWI",-76.66,39.17,89
"07","TPA",-82.53,27.97,"09","EWR",-74.16,40.69,1
"09","TPA",-82.53,27.97,"11","BWI",-76.66,39.17,91
"08","TPA",-82.53,27.97,"11","EWR",-74.16,40.69,91
"21","TPA",-82.53,27.97,"23","BWI",-76.66,39.17,90
"09","TPA",-82.53,27.97,"10","ATL",-84.42,33.63,1
"07","TPA",-82.53,27.97,"08","ATL",-84.42,33.63,90
"12","TPA",-82.53,27.97,"15","DTW",-83.35,42.21,87
"09","TPA",-82.53,27.97,"12","DTW",-83.35,42.21,87
"20","TPA",-82.53,27.97,"22","ATL",-84.42,33.63,68
"14","TPA",-82.53,27.97,"15","GSO",-79.93,36.09,86
"19","TPA",-82.53,27.97,"20","ATL",-84.42,33.63,15
"18","TPA",-82.53,27.97,"21","DTW",-83.35,42.21,17
"15","TPA",-82.53,27.97,"16","CLT",-80.94,35.21,79
"16","TPA",-82.53,27.97,"19","DTW",-83.35,42.21,59
"19","TPA",-82.53,27.97,"21","CLT",-80.94,35.21,92
"12","TPA",-82.53,27.97,"13","CLT",-80.94,35.21,90
"16","TPA",-82.53,27.97,"18","DTW",-83.35,42.21,27
"06","TPA",-82.53,27.97,"07","ATL",-84.42,33.63,90
"07","TPA",-82.53,27.97,"08","CLT",-80.94,35.21,91
"17","TPA",-82.53,27.97,"18","ATL",-84.42,33.63,83
"13","TPA",-82.53,27.97,"15","EWR",-74.16,40.69,82
"20","TPA",-82.53,27.97,"23","EWR",-74.16,40.69,35
"19","TPA",-82.53,27.97,"22","BOS",-71.00,42.36,68
"18","TPA",-82.53,27.97,"20","DTW",-83.35,42.21,75
"07","TPA",-82.53,27.97,"09","CVG",-84.66,39.04,16
"13","TPA",-82.53,27.97,"15","DFW",-97.03,32.89,89
"14","TPA",-82.53,27.97,"15","FLL",-80.15,26.07,90
"08","TPA",-82.53,27.97,"10","ATL",-84.42,33.63,13
"14","TPA",-82.53,27.97,"17","DCA",-77.03,38.85,1
"14","TPA",-82.53,27.97,"14","APF",-81.77,26.15,91
"18","TPA",-82.53,27.97,"19","APF",-81.77,26.15,76
"19","TPA",-82.53,27.97,"21","DCA",-77.03,38.85,17
"09","TPA",-82.53,27.97,"10","APF",-81.77,26.15,92
"13","TPA",-82.53,27.97,"15","DCA",-77.03,38.85,27
"16","TPA",-82.53,27.97,"16","FLL",-80.15,26.07,74
"18","TPA",-82.53,27.97,"19","ATL",-84.42,33.63,90
"15","TPA",-82.53,27.97,"16","ATL",-84.42,33.63,84
"18","TPA",-82.53,27.97,"20","ATL",-84.42,33.63,62
"07","TPA",-82.53,27.97,"08","DFW",-97.03,32.89,89
"17","TPA",-82.53,27.97,"18","FLL",-80.15,26.07,178
"20","TPA",-82.53,27.97,"20","FLL",-80.15,26.07,39
"11","TPA",-82.53,27.97,"12","ATL",-84.42,33.63,92
"08","TPA",-82.53,27.97,"09","ATL",-84.42,33.63,161
"07","TPA",-82.53,27.97,"08","BNA",-86.67,36.12,74
"09","TPA",-82.53,27.97,"11","DEN",-104.67,39.86,89
"21","TPA",-82.53,27.97,"22","FLL",-80.15,26.07,95
"16","TPA",-82.53,27.97,"18","DFW",-97.03,32.89,16
"17","TPA",-82.53,27.97,"19","CVG",-84.66,39.04,89
"13","TPA",-82.53,27.97,"13","FLL",-80.15,26.07,15
"07","TPA",-82.53,27.97,"07","BNA",-86.67,36.12,15
"19","TPA",-82.53,27.97,"20","FLL",-80.15,26.07,38
"11","TPA",-82.53,27.97,"12","DEN",-104.67,39.86,6
"11","TPA",-82.53,27.97,"12","BNA",-86.67,36.12,88
"08","TPA",-82.53,27.97,"10","DCA",-77.03,38.85,90
"16","TPA",-82.53,27.97,"17","DFW",-97.03,32.89,73
"11","TPA",-82.53,27.97,"14","BOS",-71.00,42.36,72
"14","TPA",-82.53,27.97,"15","DCA",-77.03,38.85,55
"13","TPA",-82.53,27.97,"14","ATL",-84.42,33.63,105
"08","TPA",-82.53,27.97,"10","DFW",-97.03,32.89,90
"13","TPA",-82.53,27.97,"15","ATL",-84.42,33.63,69
"07","TPA",-82.53,27.97,"08","FLL",-80.15,26.07,87
"12","TPA",-82.53,27.97,"12","FLL",-80.15,26.07,29
"12","TPA",-82.53,27.97,"13","FLL",-80.15,26.07,39
"19","TPA",-82.53,27.97,"20","DFW",-97.03,32.89,89
"16","TPA",-82.53,27.97,"18","DEN",-104.67,39.86,91
"12","TPA",-82.53,27.97,"14","DFW",-97.03,32.89,16
"09","TPA",-82.53,27.97,"10","DFW",-97.03,32.89,91
"13","TPA",-82.53,27.97,"14","DFW",-97.03,32.89,72
"23","TPA",-82.53,27.97,"00","FLL",-80.15,26.07,3
"22","TPA",-82.53,27.97,"22","FLL",-80.15,26.07,52
"08","TPA",-82.53,27.97,"11","BOS",-71.00,42.36,15
"08","TPA",-82.53,27.97,"11","BDL",-72.68,41.93,91
"13","TPA",-82.53,27.97,"15","BDL",-72.68,41.93,7
"08","TPA",-82.53,27.97,"11","DCA",-77.03,38.85,1
"06","TPA",-82.53,27.97,"07","DFW",-97.03,32.89,90
"17","TPA",-82.53,27.97,"19","DEN",-104.67,39.86,85
"13","TPA",-82.53,27.97,"16","BDL",-72.68,41.93,4
"14","TPA",-82.53,27.97,"16","DAY",-84.21,39.90,4
"17","TPA",-82.53,27.97,"17","BNA",-86.67,36.12,88
"19","TPA",-82.53,27.97,"21","DAY",-84.21,39.90,91
"18","TPA",-82.53,27.97,"21","EWR",-74.16,40.69,81
"11","TPA",-82.53,27.97,"12","FLL",-80.15,26.07,101
"16","TPA",-82.53,27.97,"17","ATL",-84.42,33.63,90
"21","TPA",-82.53,27.97,"22","ATL",-84.42,33.63,103
"11","TPA",-82.53,27.97,"13","DAY",-84.21,39.90,91
"08","TPA",-82.53,27.97,"09","FLL",-80.15,26.07,77
"23","TPA",-82.53,27.97,"00","MCO",-81.30,28.42,13
"22","TPA",-82.53,27.97,"23","MCO",-81.30,28.42,85
"10","TPA",-82.53,27.97,"11","MCO",-81.30,28.42,30
"18","TPA",-82.53,27.97,"20","PHL",-75.24,39.87,68
"10","TPA",-82.53,27.97,"10","MCO",-81.30,28.42,60
"20","TPA",-82.53,27.97,"21","MIA",-80.29,25.79,212
"20","TPA",-82.53,27.97,"20","MIA",-80.29,25.79,85
"11","TPA",-82.53,27.97,"11","MCO",-81.30,28.42,29
"08","TPA",-82.53,27.97,"08","MCO",-81.30,28.42,29
"07","TPA",-82.53,27.97,"08","IAH",-95.34,29.98,86
"07","TPA",-82.53,27.97,"07","MCO",-81.30,28.42,95
"18","TPA",-82.53,27.97,"21","PHL",-75.24,39.87,15
"07","TPA",-82.53,27.97,"10","LGA",-73.87,40.77,14
"07","TPA",-82.53,27.97,"09","PHL",-75.24,39.87,91
"12","TPA",-82.53,27.97,"14","PHL",-75.24,39.87,91
"07","TPA",-82.53,27.97,"10","PHL",-75.24,39.87,84
"07","TPA",-82.53,27.97,"09","ORD",-87.90,41.97,61
"08","TPA",-82.53,27.97,"11","LGA",-73.87,40.77,74
"19","TPA",-82.53,27.97,"21","LGA",-73.87,40.77,68
"19","TPA",-82.53,27.97,"22","LGA",-73.87,40.77,16
"17","TPA",-82.53,27.97,"19","LGA",-73.87,40.77,15
"08","TPA",-82.53,27.97,"10","LGA",-73.87,40.77,17
"07","TPA",-82.53,27.97,"07","MIA",-80.29,25.79,79
"16","TPA",-82.53,27.97,"19","PHL",-75.24,39.87,61
"12","TPA",-82.53,27.97,"14","LGA",-73.87,40.77,16
"07","TPA",-82.53,27.97,"08","LGA",-73.87,40.77,1
"15","TPA",-82.53,27.97,"16","IAH",-95.34,29.98,84
"13","TPA",-82.53,27.97,"14","IAH",-95.34,29.98,88
"17","TPA",-82.53,27.97,"18","MCO",-81.30,28.42,74
"18","TPA",-82.53,27.97,"19","IAH",-95.34,29.98,87
"20","TPA",-82.53,27.97,"23","PHL",-75.24,39.87,56
"11","TPA",-82.53,27.97,"13","LGA",-73.87,40.77,106
"12","TPA",-82.53,27.97,"13","IND",-86.29,39.71,22
"12","TPA",-82.53,27.97,"14","IND",-86.29,39.71,67
"17","TPA",-82.53,27.97,"19","PHL",-75.24,39.87,31
"10","TPA",-82.53,27.97,"13","LGA",-73.87,40.77,73
"16","TPA",-82.53,27.97,"18","PHL",-75.24,39.87,10
"09","TPA",-82.53,27.97,"10","ORD",-87.90,41.97,28
"15","TPA",-82.53,27.97,"17","JFK",-73.77,40.63,89
"13","TPA",-82.53,27.97,"14","ORD",-87.90,41.97,86
"17","TPA",-82.53,27.97,"17","MCO",-81.30,28.42,75
"17","TPA",-82.53,27.97,"19","JFK",-73.77,40.63,15
"12","TPA",-82.53,27.97,"14","IAD",-77.45,38.94,175
"21","TPA",-82.53,27.97,"22","MIA",-80.29,25.79,14
"08","TPA",-82.53,27.97,"10","IAD",-77.45,38.94,30
"13","TPA",-82.53,27.97,"15","JFK",-73.77,40.63,69
"11","TPA",-82.53,27.97,"13","MSP",-93.22,44.88,88
"13","TPA",-82.53,27.97,"16","JFK",-73.77,40.63,146
"13","TPA",-82.53,27.97,"17","JFK",-73.77,40.63,1
"16","TPA",-82.53,27.97,"18","JFK",-73.77,40.63,45
"16","TPA",-82.53,27.97,"19","JFK",-73.77,40.63,18
"13","TPA",-82.53,27.97,"14","MIA",-80.29,25.79,91
"18","TPA",-82.53,27.97,"18","MCO",-81.30,28.42,38
"19","TPA",-82.53,27.97,"21","ORD",-87.90,41.97,38
"08","TPA",-82.53,27.97,"09","MIA",-80.29,25.79,91
"11","TPA",-82.53,27.97,"11","MIA",-80.29,25.79,58
"06","TPA",-82.53,27.97,"06","MIA",-80.29,25.79,1
"11","TPA",-82.53,27.97,"12","MIA",-80.29,25.79,86
"06","TPA",-82.53,27.97,"07","MIA",-80.29,25.79,90
"17","TPA",-82.53,27.97,"18","MEM",-89.97,35.04,88
"13","TPA",-82.53,27.97,"13","MSY",-90.25,29.99,17
"13","TPA",-82.53,27.97,"14","JFK",-73.77,40.63,1
"22","TPA",-82.53,27.97,"23","MIA",-80.29,25.79,82
"10","TPA",-82.53,27.97,"11","MIA",-80.29,25.79,28
"07","TPA",-82.53,27.97,"09","IAD",-77.45,38.94,143
"21","TPA",-82.53,27.97,"22","ORD",-87.90,41.97,6
"14","TPA",-82.53,27.97,"14","MEM",-89.97,35.04,92
"15","TPA",-82.53,27.97,"17","ORD",-87.90,41.97,90
"09","TPA",-82.53,27.97,"10","MIA",-80.29,25.79,180
"15","TPA",-82.53,27.97,"15","MIA",-80.29,25.79,58
"07","TPA",-82.53,27.97,"07","JAX",-81.68,30.49,75
"16","TPA",-82.53,27.97,"16","JAX",-81.68,30.49,92
"15","TPA",-82.53,27.97,"18","MSP",-93.22,44.88,84
"21","TPA",-82.53,27.97,"22","PBI",-80.09,26.68,28
"17","TPA",-82.53,27.97,"18","MIA",-80.29,25.79,85
"18","TPA",-82.53,27.97,"19","MCO",-81.30,28.42,98
"16","TPA",-82.53,27.97,"17","MIA",-80.29,25.79,88
"13","TPA",-82.53,27.97,"15","PHL",-75.24,39.87,83
"10","TPA",-82.53,27.97,"12","ORD",-87.90,41.97,30
"20","TPA",-82.53,27.97,"21","JAX",-81.68,30.49,78
"12","TPA",-82.53,27.97,"12","JAX",-81.68,30.49,92
"16","TPA",-82.53,27.97,"17","MSY",-90.25,29.99,84
"01","TPA",-82.53,27.97,"01","PBI",-80.09,26.68,15
"20","TPA",-82.53,27.97,"22","LAX",-118.40,33.94,73
"10","TPA",-82.53,27.97,"11","MEM",-89.97,35.04,90
"17","TPA",-82.53,27.97,"20","IAD",-77.45,38.94,15
"08","TPA",-82.53,27.97,"10","JFK",-73.77,40.63,45
"08","TPA",-82.53,27.97,"11","JFK",-73.77,40.63,41
"11","TPA",-82.53,27.97,"14","JFK",-73.77,40.63,29
"12","TPA",-82.53,27.97,"15","JFK",-73.77,40.63,21
"12","TPA",-82.53,27.97,"14","JFK",-73.77,40.63,24
"18","TPA",-82.53,27.97,"20","IAD",-77.45,38.94,64
"15","TPA",-82.53,27.97,"16","MIA",-80.29,25.79,192
"07","TPA",-82.53,27.97,"07","MEM",-89.97,35.04,79
"17","TPA",-82.53,27.97,"19","IAD",-77.45,38.94,90
"07","TRI",-82.40,36.47,"08","PIT",-80.23,40.49,77
"12","TRI",-82.40,36.47,"13","PIT",-80.23,40.49,61
"14","TRI",-82.40,36.47,"15","TYS",-83.99,35.81,55
"12","TRI",-82.40,36.47,"12","TYS",-83.99,35.81,31
"14","TRI",-82.40,36.47,"15","PIT",-80.23,40.49,29
"06","TRI",-82.40,36.47,"07","CLT",-80.94,35.21,92
"12","TRI",-82.40,36.47,"12","CLT",-80.94,35.21,9
"11","TRI",-82.40,36.47,"11","CLT",-80.94,35.21,89
"14","TRI",-82.40,36.47,"14","CLT",-80.94,35.21,92
"15","TRI",-82.40,36.47,"15","CLT",-80.94,35.21,82
"16","TRI",-82.40,36.47,"16","CLT",-80.94,35.21,90
"18","TRI",-82.40,36.47,"18","CLT",-80.94,35.21,92
"09","TUL",-95.88,36.19,"10","SLC",-111.97,40.78,17
"22","TUL",-95.88,36.19,"24","STL",-90.37,38.74,72
"19","TUL",-95.88,36.19,"20","PHX",-112.01,33.43,39
"13","TUL",-95.88,36.19,"14","PHX",-112.01,33.43,24
"13","TUL",-95.88,36.19,"15","PHX",-112.01,33.43,65
"07","TUL",-95.88,36.19,"09","STL",-90.37,38.74,90
"14","TUL",-95.88,36.19,"15","SLC",-111.97,40.78,73
"11","TUL",-95.88,36.19,"12","STL",-90.37,38.74,89
"19","TUL",-95.88,36.19,"20","STL",-90.37,38.74,2
"15","TUL",-95.88,36.19,"17","SLC",-111.97,40.78,16
"19","TUL",-95.88,36.19,"19","PHX",-112.01,33.43,19
"21","TUL",-95.88,36.19,"22","STL",-90.37,38.74,66
"13","TUL",-95.88,36.19,"14","STL",-90.37,38.74,89
"16","TUL",-95.88,36.19,"17","STL",-90.37,38.74,81
"18","TUL",-95.88,36.19,"20","STL",-90.37,38.74,2
"18","TUL",-95.88,36.19,"19","STL",-90.37,38.74,88
"21","TUL",-95.88,36.19,"22","PHX",-112.01,33.43,5
"16","TUL",-95.88,36.19,"17","DEN",-104.67,39.86,79
"16","TUL",-95.88,36.19,"17","DAL",-96.85,32.84,13
"20","TUL",-95.88,36.19,"21","DFW",-97.03,32.89,105
"15","TUL",-95.88,36.19,"15","DFW",-97.03,32.89,74
"06","TUL",-95.88,36.19,"08","ATL",-84.42,33.63,91
"19","TUL",-95.88,36.19,"20","DAL",-96.85,32.84,76
"13","TUL",-95.88,36.19,"15","ATL",-84.42,33.63,17
"16","TUL",-95.88,36.19,"19","ATL",-84.42,33.63,89
"13","TUL",-95.88,36.19,"13","DEN",-104.67,39.86,15
"13","TUL",-95.88,36.19,"14","DEN",-104.67,39.86,65
"15","TUL",-95.88,36.19,"16","DFW",-97.03,32.89,106
"06","TUL",-95.88,36.19,"07","DFW",-97.03,32.89,159
"15","TUL",-95.88,36.19,"15","ABQ",-106.60,35.04,88
"11","TUL",-95.88,36.19,"12","DFW",-97.03,32.89,89
"20","TUL",-95.88,36.19,"20","DFW",-97.03,32.89,62
"13","TUL",-95.88,36.19,"16","ATL",-84.42,33.63,73
"15","TUL",-95.88,36.19,"15","DAL",-96.85,32.84,87
"19","TUL",-95.88,36.19,"19","DEN",-104.67,39.86,90
"18","TUL",-95.88,36.19,"19","DFW",-97.03,32.89,176
"08","TUL",-95.88,36.19,"09","DAL",-96.85,32.84,76
"06","TUL",-95.88,36.19,"07","DAL",-96.85,32.84,62
"10","TUL",-95.88,36.19,"10","DFW",-97.03,32.89,89
"09","TUL",-95.88,36.19,"10","DFW",-97.03,32.89,91
"10","TUL",-95.88,36.19,"11","DAL",-96.85,32.84,90
"23","TUL",-95.88,36.19,"00","DAL",-96.85,32.84,1
"05","TUL",-95.88,36.19,"06","DFW",-97.03,32.89,72
"17","TUL",-95.88,36.19,"17","DAL",-96.85,32.84,60
"07","TUL",-95.88,36.19,"08","DFW",-97.03,32.89,88
"10","TUL",-95.88,36.19,"11","DEN",-104.67,39.86,89
"12","TUL",-95.88,36.19,"13","DFW",-97.03,32.89,88
"07","TUL",-95.88,36.19,"08","DEN",-104.67,39.86,75
"07","TUL",-95.88,36.19,"07","DEN",-104.67,39.86,92
"21","TUL",-95.88,36.19,"21","DFW",-97.03,32.89,15
"16","TUL",-95.88,36.19,"17","DFW",-97.03,32.89,179
"21","TUL",-95.88,36.19,"22","DFW",-97.03,32.89,1
"09","TUL",-95.88,36.19,"10","DEN",-104.67,39.86,89
"22","TUL",-95.88,36.19,"23","HOU",-95.27,29.64,74
"14","TUL",-95.88,36.19,"16","ORD",-87.90,41.97,84
"17","TUL",-95.88,36.19,"18","ORD",-87.90,41.97,1
"17","TUL",-95.88,36.19,"19","ORD",-87.90,41.97,88
"10","TUL",-95.88,36.19,"12","ORD",-87.90,41.97,91
"10","TUL",-95.88,36.19,"11","HOU",-95.27,29.64,88
"08","TUL",-95.88,36.19,"10","ORD",-87.90,41.97,91
"06","TUL",-95.88,36.19,"07","HOU",-95.27,29.64,61
"17","TUL",-95.88,36.19,"17","OKC",-97.60,35.39,5
"09","TUL",-95.88,36.19,"11","PHX",-112.01,33.43,56
"18","TUL",-95.88,36.19,"19","MEM",-89.97,35.04,57
"22","TUL",-95.88,36.19,"23","OKC",-97.60,35.39,1
"13","TUL",-95.88,36.19,"15","MEM",-89.97,35.04,30
"11","TUL",-95.88,36.19,"12","IAH",-95.34,29.98,88
"07","TUL",-95.88,36.19,"08","IAH",-95.34,29.98,76
"18","TUL",-95.88,36.19,"18","OKC",-97.60,35.39,87
"14","TUL",-95.88,36.19,"15","OKC",-97.60,35.39,12
"17","TUL",-95.88,36.19,"17","MCI",-94.71,39.29,81
"16","TUL",-95.88,36.19,"17","OKC",-97.60,35.39,87
